weekly_rents_per_bedroom,latitude,longitude,distance_to_CBD,bedrooms
35,51.53128,-0.0565,9667.828059,2
75,51.50049,-0.09541,5429.119193,1
61,51.54439,-0.0933,6306.491414,1
38,51.47323,-0.15798,4999.997083,1
24,51.46387,-0.00623,16136.65751,1
19.5,51.44029,-0.15142,8400.586642,2
20,51.55756,-0.05117,11137.43214,1
93,51.47335,-0.12072,5222.444329,1
87,51.51329,-0.13017,1328.085771,1
29,51.53498,0.00804,16822.24455,1
79,51.49083,-0.1408,2717.621134,1
30,51.52679,-0.08995,5923.307353,1
45,51.45384,-0.07615,10007.76994,4
22,51.57644,0.12252,30185.09447,1
80,51.52232,-0.21551,8216.938178,2
40,51.52747,-0.2045,7086.554773,1
45,51.39371,-0.30473,22588.24584,1
91.25,51.43997,-0.22197,12215.599,4
96.67,51.51738,-0.17152,3296.278506,3
30,51.58391,-0.0033,17204.64067,1
50,51.54304,-0.06457,9142.907356,2
140,51.50776,-0.06811,8253.024071,1
72.5,51.53463,-0.08081,7132.378076,2
72.5,51.48265,-0.14914,3711.230949,2
79,51.5263,-0.12395,2349.254997,1
50,51.38901,0.07564,27971.99728,1
40,51.38472,-0.23838,18044.4933,1
32,51.59793,-0.17098,9744.416549,1
17,51.52833,-0.37803,26290.88346,1
29,51.47651,-0.20305,8043.841629,1
40,51.46219,-0.1145,6642.239212,1
32.5,51.51271,-0.21907,8579.648906,2
66.67,51.45006,-0.20018,9718.694056,3
56,51.47453,-0.23883,11684.82857,1
70,51.47208,-0.12552,5135.570876,1
48,51.53705,-0.2202,9032.245221,1
103.5,51.48531,-0.19846,7110.409054,2
30,51.43231,-0.18046,10167.26292,3
50,51.54253,-0.04445,11258.41236,4
35,51.61829,-0.10965,12008.09647,1
116.67,51.51884,-0.2261,9365.269981,3
40,51.53581,-0.07959,7301.832987,1
100,51.50458,-0.1947,5983.845131,4
60,51.46187,-0.16212,6344.31743,1
99,51.59272,-0.03584,14609.62278,1
130,51.51303,-0.18606,4910.646967,1
56,51.49746,-0.23284,10297.80737,1
50,51.49432,-0.04186,11370.40493,1
149,51.49654,-0.18844,5571.789873,1
54,51.50547,-0.20821,7447.160112,1
98,51.51142,-0.07429,7535.786615,1
59,51.4579,-0.33878,22796.05165,1
31,51.47778,-0.20721,8366.959157,2
120,51.49872,-0.16712,3347.662158,2
41,51.46853,-0.15308,5339.558862,1
50,51.48056,-0.20741,8237.075546,2
250,51.52749,-0.05216,10076.97362,2
50,51.53611,-0.0731,7999.988596,1
20,51.55572,-0.0884,7464.41289,1
29,51.54736,0.0191,18260.90342,1
60,51.47391,-0.06631,9584.904239,1
22.5,51.51654,-0.01552,14059.4567,2
42.5,51.49653,-0.06805,8476.98998,2
30,51.54564,-0.05507,10235.15511,1
180,51.54795,-0.10551,5444.964167,1
35,51.53675,-0.07495,7824.804041,1
154,51.52123,-0.12329,2179.398024,1
42,51.5024,0.03026,19202.4004,1
27,51.60273,-0.20123,11750.76162,1
45,51.46148,-0.05928,10965.69967,2
25,51.56414,-0.12188,5877.400973,1
25,51.56453,-0.12189,5917.121711,1
77.5,51.51193,-0.12773,1623.864422,2
87.5,51.49035,-0.1402,2774.823732,2
30,51.53385,-0.06056,9283.976845,2
30,51.48997,-0.03733,11968.16515,2
105,51.54087,-0.13762,2890.030966,1
184.5,51.51376,-0.15196,1124.880826,2
40,51.54127,-0.13787,2929.458921,2
60,51.56555,-0.05155,11503.978,2
40,51.45893,-0.17344,7174.064783,1
42.5,51.54012,-0.13848,2793.016548,2
55.5,51.51465,-0.17778,3984.328796,2
30,51.54712,0.01089,17361.07024,1
50,51.53038,-0.07058,8112.841769,1
65,51.53373,-0.02981,12638.04465,1
40,51.51729,-0.05629,9528.016145,1
75,51.48805,-0.08609,6908.541057,2
75,51.53527,-0.23656,10752.94041,1
28,51.47055,-0.02534,13886.49471,1
30,51.42732,-0.10407,10645.46199,2
73.75,51.45545,-0.18268,8044.445062,4
18,51.53482,0.03152,19411.77412,1
70,51.55125,-0.03606,12436.86632,1
105,51.49136,-0.18666,5636.070053,2
96,51.48959,-0.13518,2950.224076,1
45,51.3961,-0.29605,21658.93604,4
100,51.49644,-0.09481,5643.640992,1
80,51.54026,-0.14925,2897.674726,1
75,51.55992,-0.07821,8655.51499,1
30,51.46651,-0.23424,11604.70745,1
54.5,51.4572,-0.12835,6628.951571,2
70,51.54518,-0.07527,8127.772318,1
110,51.51608,-0.17134,3269.012492,1
26,51.53809,-0.22238,9296.912429,1
30,51.37315,-0.18445,16491.46125,1
25,51.65108,-0.15114,15138.84784,1
41,51.49714,-0.02106,13592.57571,2
45,51.44015,-0.20414,10841.43234,1
79,51.53575,-0.07711,7562.200718,1
70,51.55396,-0.05762,10318.42803,1
45,51.56962,-0.10217,7491.882696,1
50,51.4748,-0.10586,6027.482008,2
30,51.54628,-0.03043,12872.07545,1
51.5,51.47047,-0.17362,6097.909691,2
85,51.5186,-0.11726,2770.995488,1
31,51.52663,-0.19729,6282.119544,1
175,51.5196,-0.16841,2981.511179,1
100,51.53614,-0.18445,5265.849288,1
130,51.51876,-0.10087,4584.932752,1
125,51.50061,-0.07851,7239.758011,1
43,51.51984,-0.06701,8348.949248,1
42,51.44602,-0.11616,8214.20468,1
50,51.47898,-0.01083,15127.52502,2
65,51.54116,-0.14844,2970.733168,1
60,51.49783,-0.01932,13772.95593,1
25,51.5334,-0.23501,10542.59714,1
42,51.52286,-0.19596,6064.740714,1
65,51.42108,-0.08377,12307.99183,1
35,51.60653,-0.21162,12768.89167,2
90,51.49824,-0.23173,10160.20939,3
60,51.47387,-0.2044,8329.485856,1
39,51.58302,-0.0782,10346.60819,1
50,51.49116,-0.26293,13715.98877,3
30,51.39283,0.00205,21016.09159,1
40,51.55681,-0.0703,9211.057725,1
50,51.52703,-0.12583,2220.794943,1
120,51.48842,-0.20607,7728.215214,1
38,51.56533,-0.05099,11546.61016,1
60.5,51.58599,-0.14403,7870.076999,2
59,51.42499,-0.16487,10354.11449,1
30,51.4043,-0.05488,15682.06073,1
100,51.52397,-0.17013,3279.97569,1
45,51.55027,-0.2209,9603.734436,1
33,51.53874,-0.0758,7806.116406,1
249.5,51.50901,-0.15205,1319.427966,2
78,51.46376,-0.1578,5989.692265,1
25,51.45962,-0.10154,7645.106014,4
136,51.49243,-0.16594,3680.881524,1
49.5,51.3736,-0.1978,16929.92215,2
61,51.52412,-0.16119,2355.819388,1
42,51.53553,-0.06105,9274.527499,2
22,51.48767,0.05422,22027.87069,1
72,51.51379,-0.05642,9512.213843,1
55,51.52572,-0.0477,10545.0123,1
74,51.51343,-0.18626,4930.839508,1
249,51.52082,-0.15706,1790.63357,3
44,51.55121,0.19616,37808.58978,1
100,51.48319,0.00499,16723.53526,1
38,51.45449,-0.09711,8396.3717,1
83,51.53417,-0.05394,10010.34102,1
83,51.63402,-0.13027,13271.11015,2
49,51.48624,-0.13286,3379.764802,1
30,51.48015,-0.0766,8248.338901,1
63,51.4734,-0.02195,14131.63574,1
50,51.56952,-0.09543,7948.983425,4
25,51.5456,-0.20838,8121.104006,1
70,51.42146,-0.31674,22056.29981,1
40,51.56992,-0.09716,7859.511057,3
25,51.41804,-0.17533,11427.88088,1
142.5,51.4862,-0.1183,4164.926802,2
28,51.58756,-0.21829,11692.41172,1
40,51.54144,-0.06109,9451.644554,1
98,51.41088,-0.30612,21630.82207,1
58,51.51735,-0.07556,7386.286052,1
65,51.46403,-0.05313,11400.76526,1
20,51.53607,0.08326,25149.41224,1
108,51.49897,-0.07158,8031.611781,1
38,51.50874,-0.2401,10937.38419,1
80,51.47848,-0.08281,7743.364231,1
90,51.41403,-0.15593,11361.14275,1
23.75,51.47322,-0.05704,10534.89608,4
29,51.44638,-0.10723,8575.566102,1
49,51.5301,-0.2028,6964.647002,1
30,51.45566,-0.11374,7330.51972,1
59.5,51.519,-0.06344,8740.242335,2
61.5,51.52122,-0.14063,680.6972502,2
124,51.51367,-0.17864,4083.158811,1
22,51.51875,0.00883,16770.84951,1
134.5,51.51992,-0.16787,2928.389488,2
60,51.4722,-0.16002,5190.677105,1
149,51.51461,-0.21153,7736.93444,1
26,51.54475,-0.05682,10018.84188,1
16,51.42399,-0.1961,11798.67995,1
30,51.57435,-0.20152,9330.990735,1
68.75,51.45704,-0.07353,9988.560909,4
78,51.4666,-0.1508,5497.571563,1
44.5,51.51048,-0.18473,4785.98257,2
23,51.36296,-0.09415,17747.77214,1
50,51.47422,-0.21539,9353.512471,1
169,51.5146,-0.12601,1774.223043,1
30,51.57923,-0.07345,10423.30204,1
70.5,51.50178,-0.07237,7880.773064,2
82,51.50187,-0.08222,6806.43098,1
80,51.49901,-0.22435,9338.242831,2
60,51.4715,-0.15411,5048.337159,2
36,51.4845,-0.09312,6416.434447,1
231,51.5113,-0.1218,2283.401064,1
155,51.52351,-0.14249,921.1835062,1
239,51.50371,-0.09403,5480.936233,1
74.5,51.52499,-0.0933,5517.46633,2
47.5,51.4707,-0.14811,5000.035117,4
95,51.58466,-0.10124,8948.4364,1
120,51.4718,-0.15002,4913.205747,1
50,51.58811,-0.1445,8107.368282,1
50,51.516,-0.05597,9561.249912,1
50,51.51569,-0.05439,9736.694341,1
50,51.51617,-0.05578,9582.560839,1
123.33,51.51896,-0.16523,2621.077888,3
49,51.51579,-0.05498,9671.153694,1
40,51.51602,-0.05436,9740.286519,1
50,51.51649,-0.05587,9573.003143,1
30,51.47806,-0.10465,5856.593791,1
25,51.54294,0.04946,21505.83093,2
126.33,51.54341,-0.08591,6974.502577,3
90,51.50769,-0.00437,15321.57696,1
20,51.51447,-0.47181,36678.54865,1
90,51.55553,-0.17922,6102.423324,1
80,51.52043,-0.16678,2820.245054,2
25,51.51783,-0.07594,7345.949747,1
45,51.53045,-0.0651,8711.357066,1
25,51.55129,-0.10506,5735.415162,4
40,51.47346,-0.16982,5584.572557,1
39,51.5381,-0.22363,9430.992215,1
55,51.4686,-0.13829,5202.422042,1
30,51.54014,-0.19165,6180.727125,2
36,51.48517,-0.43556,32818.4273,1
120,51.43871,-0.20424,10972.24539,4
25,51.52817,-0.2014,6764.688211,1
49,51.45731,-0.20586,9591.362126,1
88,51.51146,-0.13167,1218.339491,1
95,51.52053,-0.16069,2164.81357,1
119,51.5022,-0.07444,7645.919264,1
60,51.57047,0.0089,17862.86242,3
48,51.53478,-0.1177,3462.971336,1
86,51.49418,-0.10679,4557.753908,1
69,51.5847,-0.01969,15635.65961,1
141,51.55383,-0.10874,5661.184592,1
70,51.45895,0.00058,17040.26876,1
41,51.55572,-0.24275,12078.04603,1
150,51.51722,-0.18264,4529.528499,2
63,51.57538,0.18547,37016.78623,2
40,51.47915,-0.08897,7128.544452,1
47.5,51.47198,-0.20622,8614.498355,2
70,51.55521,-0.15602,4711.34884,1
36,51.5411,-0.11885,3855.645706,1
30,51.4761,-0.40328,29382.40191,1
46.67,51.41352,-0.08345,13048.31841,3
108,51.52766,-0.10079,4780.833988,1
30,51.43598,-0.11313,9378.270646,1
22,51.52519,-0.32761,20673.73702,1
25,51.36919,-0.10794,16674.90758,1
75,51.56167,-0.33349,21914.67361,1
110,51.5116,-0.06548,8513.05811,1
17,51.51229,-0.03472,11928.2934,1
40,51.46827,-0.02649,13860.699,1
38.5,51.53618,-0.13415,2484.511239,2
36.67,51.40502,-0.17322,12739.77529,3
83.33,51.54469,0.0408,20583.3275,3
50,51.45932,-0.2152,10247.1247,2
45,51.54808,-0.20482,7886.629647,1
58.75,51.45474,-0.06491,10892.7019,4
70,51.51595,-0.16327,2371.647042,1
90,51.51571,-0.05484,9686.668915,3
22,51.53117,-0.19825,6505.637623,1
150,51.4999,-0.10023,4943.134338,1
111,51.52241,-0.18587,4947.950246,1
26,51.46097,-0.35229,24154.43551,1
48,51.42884,-0.12867,9720.426471,1
27,51.47597,-0.1487,4430.922001,1
25,51.5012,-0.3138,19172.22031,1
15,51.50106,-0.31474,19277.66549,1
30,51.39247,-0.09727,14527.75994,1
45,51.61446,-0.18219,11905.10034,1
35,51.52112,-0.05876,9273.698931,1
27,51.47055,-0.01701,14755.1266,1
153,51.49476,-0.19292,6107.818402,1
49,51.52085,-0.02695,12802.94788,1
45,51.54548,-0.05101,10656.69589,1
30,51.38807,-0.30623,23100.59463,1
35,51.54125,-0.06072,9484.329348,2
43.33,51.46119,-0.07599,9482.814024,3
26,51.52982,-0.04949,10408.40712,1
60,51.51629,-0.07512,7432.407063,2
60,51.54686,-0.14698,3559.801208,1
39,51.41503,-0.16919,11547.3806,1
50,51.45314,-0.1443,6910.450605,1
32,51.51922,-0.21104,7694.846312,1
20,51.58674,-0.09899,9275.039287,1
34,51.4719,0.18968,37189.53881,1
60,51.48402,-0.16629,4401.913566,1
58,51.53749,-0.12227,3302.972913,1
32.5,51.45403,-0.2112,10277.04526,6
55,51.48499,-0.21298,8584.41655,1
90,51.51498,-0.08264,6595.373661,1
65,51.59499,-0.2507,14994.99562,1
60,51.43051,-0.03987,14751.94172,2
28,51.47516,-0.1511,4571.593095,1
109.5,51.52425,-0.18355,4732.5662,2
97,51.53976,-0.09721,5673.143882,1
100,51.62766,-0.13254,12543.91875,1
30,51.49611,0.11691,28862.78628,1
105.5,51.52713,-0.18001,4433.369223,2
30,51.47102,-0.02489,13914.67516,2
45,51.54092,-0.03786,11921.56643,1
21,51.49733,0.11907,29092.71699,1
55,51.50452,-0.25583,12718.56495,1
36.5,51.60333,-0.12525,9969.344716,2
25,51.49783,0.11909,29091.18237,1
66.67,51.55075,-0.04322,11666.97392,3
95,51.51446,-0.15888,1884.210332,1
95,51.58695,-0.01017,16682.45631,1
110,51.51997,-0.16247,2341.154176,1
63,51.43921,-0.1159,8937.029182,1
28,51.59473,-0.03948,14420.62178,1
25,51.60255,-0.23851,14474.85299,1
110,51.59532,-0.23928,14014.43394,1
29,51.55195,-0.10204,6029.647645,1
39,51.49779,-0.2649,13808.1468,1
96.67,51.52209,-0.21893,8593.25066,3
22.5,51.52631,-0.14113,1233.989322,2
23,51.55492,-0.00319,16048.11342,1
100,51.49262,-0.19799,6719.655767,1
25,51.51686,-0.01806,13777.455,1
53,51.52621,-0.08068,6921.524907,1
68.5,51.53905,-0.06252,9220.723351,2
119.5,51.49215,-0.1993,6874.296101,2
158.33,51.49425,-0.16521,3483.777452,3
63,51.52886,-0.09691,5232.423502,1
35,51.53095,-0.08836,6209.938329,1
40,51.52131,-0.31208,18929.296,1
85,51.52763,-0.19051,5572.210073,2
41,51.51921,-0.32687,20566.576,1
35,51.48562,0.02453,18802.84416,2
74.75,51.44852,-0.18265,8690.413129,4
63.5,51.51711,-0.0618,8915.030041,2
150,51.47089,-0.04393,11963.51508,1
85,51.47607,-0.33919,22360.12338,1
45,51.48626,-0.14051,3226.746767,1
70,51.39268,-0.3015,22371.07321,1
73,51.29916,0.05281,32346.93779,2
40,51.58476,-0.00911,16671.78877,1
62.5,51.51095,-0.06324,8765.499663,2
66,51.53179,-0.05709,9614.04807,1
109,51.54981,-0.11821,4663.039373,1
55,51.44101,-0.19681,10263.58352,2
41.33,51.58629,-0.08267,10289.07665,3
28,51.54556,-0.05478,10262.67265,1
28,51.58858,-0.01901,15918.09727,1
46,51.49977,-0.0458,10829.28121,1
34,51.56338,-0.10793,6554.590958,1
75,51.48581,-0.18021,5367.265072,2
44,51.55737,-0.0776,8552.615383,3
27.5,51.59319,0.02117,20102.88898,2
35,51.50799,-0.12801,1747.612516,1
59,51.50664,0.01881,17901.61873,2
25,51.51789,-0.19969,6426.808859,1
53,51.57988,-0.34901,24119.41943,1
30,51.47184,-0.20715,8709.091823,2
56,51.50325,-0.21526,8259.734891,1
100,51.50139,-0.21685,8469.426946,1
150,51.49711,-0.13701,2089.865684,2
70,51.51456,-0.15106,1015.496697,2
56,51.496,-0.09836,5298.580552,2
55,51.51141,-0.27736,15062.61196,1
37,51.56079,-0.11805,5719.654678,1
45,51.56496,-0.07147,9590.933951,2
120,51.4573,-0.1002,7941.451355,1
95,51.49237,-0.13924,2561.18409,1
50,51.54757,-0.12712,3954.929002,1
90,51.49026,-0.21211,8280.964243,1
94,51.52589,-0.06821,8284.876825,1
85,51.49924,-0.22859,9796.56424,1
99,51.54775,-0.11717,4545.275148,1
85,51.47871,-0.26845,14640.67905,1
15,51.53587,0.02429,18627.13945,1
100,51.57087,-0.09044,8430.270923,1
70,51.48867,-0.14606,2989.857889,2
99.5,51.53403,-0.20297,7099.102781,2
99,51.49331,-0.23447,10572.55903,1
50,51.53921,-0.10414,4978.0575,1
70,51.46977,-0.16893,5879.192179,4
80,51.55084,-0.11551,4930.809824,1
80,51.56117,-0.0623,10223.8265,1
56.67,51.54994,-0.20967,8460.658986,3
55,51.57935,-0.15443,7262.108632,1
80,51.55299,-0.08695,7417.767072,2
22,51.56418,-0.05775,10829.37241,1
45,51.51976,-0.03609,11782.1465,1
35,51.55816,-0.38004,26900.73502,1
80,51.49485,-0.18793,5592.73748,1
140,51.519,-0.15185,1177.121592,1
69,51.51519,-0.18954,5291.439578,1
49.5,51.52272,-0.10366,4338.39957,2
95,51.42522,-0.12907,10112.06533,1
50,51.54325,-0.05685,9962.297188,1
21,51.59633,-0.2446,14545.47369,1
69,51.49247,-0.19821,6748.58673,1
58,51.51921,-0.13476,913.399391,3
40,51.65025,-0.08197,16427.08526,1
55,51.4664,-0.12856,5631.56178,1
31,51.53398,-0.11564,3591.869836,1
32,51.5525,-0.11862,4888.164154,1
45,51.4725,-0.07819,8535.750342,1
55,51.43091,-0.19128,10863.65928,2
70,51.49069,-0.22985,10147.85953,1
40,51.37755,-0.08269,16668.65512,1
25,51.44763,-0.04328,13300.64893,1
29,51.42854,-0.33533,23564.89763,1
120,51.49137,-0.13948,2668.755157,1
65,51.50747,-0.25078,12131.84513,1
70,51.50564,-0.00636,15115.02805,2
35,51.5338,-0.00969,14851.03297,1
96,51.48016,-0.33275,21571.33368,1
77.5,51.42016,-0.17159,11074.40066,2
25,51.53883,-0.02272,13515.04386,2
40,51.52657,-0.04496,10858.43076,1
85,51.48151,-0.1883,6374.051226,1
104,51.52146,-0.0733,7665.107077,1
33,51.51939,-0.18041,4301.016552,1
50,51.41373,-0.29572,20487.93231,1
34.5,51.55118,-0.07459,8489.677575,2
120,51.45664,-0.30803,19582.88236,1
50,51.47366,-0.08105,8200.069595,1
30,51.44481,-0.02604,15081.84186,1
75,51.47212,-0.03011,13328.77371,1
39,51.54986,-0.04396,11556.23874,2
75,51.53739,-0.08004,7311.617011,1
56.67,51.58972,-0.09428,9832.758852,3
56.67,51.45278,-0.03838,13449.07548,3
85,51.46457,-0.23373,11657.31344,1
46,51.55548,-0.07199,8974.362779,1
37.5,51.57362,-0.13808,6505.481742,2
30,51.45736,0.00832,17906.33629,1
45,51.50728,-0.0405,11315.76172,1
60,51.51418,-0.17769,3975.533121,1
90,51.48504,-0.0656,9130.186303,1
56,51.43637,-0.31936,21588.44499,1
65,51.65184,-0.1779,15705.97239,1
50,51.48783,0.02826,19170.71968,1
48,51.48735,-0.14556,3127.377564,1
36,51.48182,-0.3955,28437.04694,1
69.5,51.55659,-0.07789,8478.30984,2
50,51.49181,-0.03293,12399.67302,1
70,51.47528,-0.00378,15993.85294,1
100,51.50193,-0.09812,5093.856427,1
27,51.39252,0.00069,20923.56582,1
50,51.42772,-0.29139,19256.80791,3
100,51.48823,-0.17606,4837.918757,1
80,51.53987,-0.05675,9861.961744,1
42.5,51.46984,-0.20641,8766.870845,2
43,51.5153,-0.05678,9470.813554,1
99.5,51.50442,-0.09137,5751.885035,2
150,51.51266,-0.18588,4892.899706,2
53.5,51.46716,-0.20697,8991.788053,2
66.67,51.46074,-0.17599,7145.147133,3
90,51.52296,-0.20241,6777.059271,1
93,51.52265,-0.10129,4595.923461,1
45,51.54525,-0.07047,8620.472673,1
25,51.46346,0.05112,22227.5044,3
32,51.44235,-0.12455,8333.12007,1
62.5,51.54392,-0.23608,10941.41165,4
65,51.53396,-0.23541,10598.30715,3
53,51.47182,-0.05636,10672.23877,2
55,51.53775,-0.23805,10974.66434,1
53.33,51.48659,-0.11275,4549.229664,3
60,51.49468,-0.18457,5261.581413,1
65,51.44181,-0.0341,14508.57093,1
50,51.52472,-0.01887,13726.72323,1
39,51.5304,-0.14004,1698.748221,1
44,51.53307,-0.07956,7215.42247,2
155,51.5086,-0.06889,8157.751293,1
133.33,51.49242,-0.18406,5325.629074,3
71.5,51.4949,-0.09811,5374.348878,2
65,51.47807,-0.2064,8272.810445,1
55,51.6457,-0.12994,14567.5009,1
20,51.52616,-0.06769,8346.422569,1
63,51.51927,-0.13837,599.3660278,3
60,51.51369,0.0122,17141.91212,2
90,51.59359,-0.24994,14834.98275,1
105,51.54855,-0.11814,4552.767073,1
30,51.42094,-0.1777,11214.06819,1
55,51.54197,-0.06096,9483.699785,3
120,51.4745,-0.21151,8963.548381,1
60,51.56683,-0.09056,8096.990568,4
75,51.55203,-0.08916,7154.930107,2
115,51.54058,-0.10076,5377.545498,1
49,51.50172,-0.33048,21017.11779,1
50.5,51.42939,-0.02337,16278.83517,2
45,51.55121,-0.07669,8285.991155,1
35,51.47681,0.19788,38028.61494,1
57,51.50996,-0.27668,14992.48119,1
65,51.50379,-0.24263,11266.98202,1
90,51.47249,-0.05901,10375.96394,1
90,51.5736,-0.18105,7810.671564,1
69,51.50986,-0.27718,15048.47433,1
35,51.49257,-0.01951,13846.50224,2
50,51.50713,-0.03859,11528.7981,2
40,51.43846,-0.35016,24675.66139,1
40,51.46805,-0.04865,11626.46048,1
40,51.52656,-0.20943,7607.8982,3
20,51.47168,0.05487,22415.38521,1
47,51.48857,-0.28096,15738.8565,1
46,51.36894,-0.19392,17263.85731,1
40,51.49984,-0.04625,10778.64238,1
24,51.52005,0.00841,16728.1551,1
100,51.54079,-0.15306,3097.554129,2
135,51.49601,-0.16818,3616.420686,1
100,51.59403,-0.25047,14911.41571,1
100,51.59371,-0.24983,14832.92913,1
30,51.53253,-0.07712,7460.975223,1
83.5,51.47114,-0.18942,7204.688803,4
107,51.49515,-0.20732,7604.118472,3
24,51.54527,-0.07055,8613.132967,1
108.33,51.52454,-0.12197,2450.718818,3
70,51.49138,-0.13197,2876.277423,2
90,51.5202,-0.02947,12519.68614,4
45,51.58359,-0.4052,30242.1899,1
46,51.51041,-0.18613,4941.569911,3
43,51.5581,-0.06186,10100.77192,1
95,51.46559,-0.1464,5543.246365,1
84.5,51.47318,-0.19796,7788.460544,2
31,51.51131,-0.01808,13780.99872,1
65,51.46589,-0.02722,13887.97433,1
69,51.44269,-0.04646,13335.45019,1
30,51.5681,-0.10682,7057.318256,1
40,51.56339,-0.28734,17029.70705,1
24,51.57114,0.01134,18143.26827,2
30,51.53612,-0.13736,2376.927385,1
23,51.43796,-0.05801,12687.48222,1
70.5,51.53767,-0.14298,2496.375778,4
57,51.46334,-0.28224,16632.59292,1
15,51.50685,-0.26631,13859.33311,1
35,51.46667,-0.03293,13271.55492,1
45,51.48386,-0.18742,6143.08856,1
40,51.47823,-0.08919,7166.595606,1
49.5,51.46302,-0.18415,7465.649258,2
45,51.54598,-0.01091,14966.79323,1
69.5,51.47324,-0.13365,4760.88908,2
99,51.54929,-0.11814,4619.95105,1
70,51.52704,-0.0901,5913.130438,1
87,51.49415,-0.17691,4539.837549,1
55,51.41967,-0.17276,11165.65349,1
105,51.54786,-0.11691,4572.556892,1
33,51.54573,-0.05863,9865.809209,3
30,51.45185,-0.03109,14200.46569,3
177,51.52947,-0.08419,6614.907313,1
50,51.54571,-0.09036,6662.49523,2
30,51.47853,-0.11436,5106.759775,1
25,51.5011,-0.10881,4006.85145,1
67.5,51.53393,-0.22704,9686.734776,2
13.5,51.47938,-0.03946,12074.24539,2
21,51.45171,-0.02718,14587.02173,1
35,51.48069,-0.20219,7721.762866,1
70,51.45251,-0.11118,7769.652012,1
80,51.54142,-0.45952,35431.61706,1
35,51.53331,-0.03313,12266.20513,1
88,51.53982,-0.14986,2870.781428,2
32,51.49141,-0.16798,3924.114963,1
20,51.51037,-0.05335,9867.099467,1
72,51.57163,-0.12632,6506.445787,1
62.5,51.4759,-0.21024,8763.241746,2
75,51.50188,-0.02608,12969.8951,2
83,51.6322,-0.13115,13060.35906,1
50,51.49532,-0.19561,6364.391063,2
81,51.49852,-0.04854,10552.19255,1
40,51.56408,-0.28063,16348.42736,1
15,51.60536,-0.2794,18275.45106,1
25,51.51794,-0.05326,9866.776374,1
64.5,51.51573,-0.06825,8195.583729,2
130,51.49266,-0.14204,2511.127523,2
50,51.47229,-0.07876,8496.281524,1
80,51.51837,0.00681,16545.35525,1
45,51.52663,0.03755,19999.95589,1
38,51.48626,-0.14051,3226.746767,1
40,51.56737,-0.06595,10247.85813,1
22,51.30798,0.02196,29382.72108,1
35.33,51.35324,-0.16287,18163.38216,3
48.67,51.48415,-0.18427,5839.053649,3
43,51.5632,-0.28638,16921.73578,1
46.5,51.55103,-0.1125,5153.721519,2
31,51.58415,-0.08983,9607.254197,1
45,51.47806,0.06707,23607.19483,1
75,51.5449,-0.04803,10952.03937,1
50,51.53904,-0.48279,37991.62484,1
49.5,51.4901,-0.04598,11031.85884,2
178,51.5075,0.01527,17503.59915,1
50,51.5645,-0.10965,6549.873259,1
45,51.56028,-0.19722,7927.469159,1
31.5,51.56042,-0.19822,8023.712745,4
45,51.56144,-0.19745,8029.213893,1
120,51.51022,-0.18703,5043.359589,2
50,51.51475,-0.06812,8210.043191,1
38,51.37685,-0.08966,16450.52217,3
66.83,51.51867,-0.29889,17454.76917,6
30,51.51795,-0.0756,7384.259077,1
55,51.57188,-0.10117,7760.576631,1
20,51.45274,-0.12197,7296.567538,2
28,51.31496,-0.12758,22327.68514,1
60,51.492,-0.16467,3613.91381,1
40,51.61792,-0.1677,11770.60045,1
40,51.46239,-0.10198,7368.522082,1
70,51.5316,-0.08379,6718.317991,1
25,51.44758,-0.41706,31502.13329,1
30,51.49257,-0.0636,9069.89777,1
25,51.53233,-0.18961,5629.533759,1
40,51.55894,-0.06895,9460.638013,2
30,51.42795,-0.113,10226.50318,1
43.5,51.48945,-0.09935,5537.792664,2
24.67,51.58459,-0.1824,8926.761381,3
54,51.56553,-0.0487,11780.84752,1
39,51.49018,-0.30544,18391.30796,1
50,51.49494,-0.1338,2432.810752,1
102,51.54167,-0.13926,2953.759516,1
54,51.5142,-0.18085,4326.706401,1
